gene_accession,HFTR-TE-CG16_S224_alignment_dedup,HFTF-TE-102C_S7_alignment_dedup,HFTF-TE-122D_S99_alignment_dedup,HFTF-TE-122A_S96_alignment_dedup,HFTF-TE-113A_S61_alignment_dedup,HFTF-TE-108A_S40_alignment_dedup,HFTF-TE-122F_S101_alignment_dedup,HFTR-TE-RS7_S188_alignment_dedup,HFTF-TE-110G_S53_alignment_dedup,HFTR-TE-RG16_S223_alignment_dedup,HFTF-TE-117C_S78_alignment_dedup,HFTF-TE-108D_S43_alignment_dedup,HFTF-TE-129D_S134_alignment_dedup,HFTF-TE-110F_S52_alignment_dedup,HFTR-TE-RG1_S165_alignment_dedup,HFTF-TE-102D_S8_alignment_dedup,HFTR-TE-CG8_S191_alignment_dedup,HFTF-TE-105G_S32_alignment_dedup,HFTF-TE-130D_S141_alignment_dedup,HFTR-TE-CG12_S208_alignment_dedup,HFTR-TE-CT14_S214_alignment_dedup,HFTR-TE-CS7_S186_alignment_dedup,HFTR-TE-RG11_S205_alignment_dedup,HFTR-TE-CG13_S212_alignment_dedup,HFTF-TE-129A_S131_alignment_dedup,HFTR-TE-RT16_S225_alignment_dedup,HFTF-TE-120C_S84_alignment_dedup,HFTF-TE-124G_S116_alignment_dedup,HFTR-TE-RT12_S209_alignment_dedup,HFTR-TE-RS3_S172_alignment_dedup,HFTR-TE-RG13_S211_alignment_dedup,HFTF-TE-114D_S68_alignment_dedup,HFTF-TE-122B_S97_alignment_dedup,HFTF-TE-124E_S114_alignment_dedup,HFTF-TE-105B_S27_alignment_dedup,HFTF-TE-120A_S82_alignment_dedup,HFTF-TE-132G_S151_alignment_dedup,HFTF-TE-113B_S62_alignment_dedup,HFTF-TE-133C_S154_alignment_dedup,HFTR-TE-RG14_S215_alignment_dedup,HFTF-TE-124A_S110_alignment_dedup,HFTF-TE-113C_S63_alignment_dedup,HFTF-TE-132A_S145_alignment_dedup,HFTR-TE-RS10_S200_alignment_dedup,HFTR-TE-RT13_S213_alignment_dedup,HFTR-TE-CT15_S218_alignment_dedup,HFTR-TE-RS9_S196_alignment_dedup,HFTF-TE-123C_S105_alignment_dedup,HFTF-TE-105A_S26_alignment_dedup,HFTR-TE-RP2_S226_alignment_dedup,HFTR-TE-RS5_S180_alignment_dedup,HFTF-TE-111B_S55_alignment_dedup,HFTF-TE-106A_S33_alignment_dedup,HFTF-TE-104C_S21_alignment_dedup,HFTR-TE-RG4_S177_alignment_dedup,HFTF-TE-123E_S107_alignment_dedup,HFTF-TE-108G_S46_alignment_dedup,HFTF-TE-122C_S98_alignment_dedup,HFTF-TE-132F_S150_alignment_dedup,HFTR-TE-CG15_S220_alignment_dedup,HFTF-TE-104F_S24_alignment_dedup,HFTF-TE-128E_S128_alignment_dedup,HFTR-TE-RG12_S207_alignment_dedup,HFTR-TE-CG2_S167_alignment_dedup,HFTR-TE-CS9_S194_alignment_dedup,HFTF-TE-128C_S126_alignment_dedup,HFTR-TE-RS4_S176_alignment_dedup,HFTF-TE-110A_S47_alignment_dedup,HFTR-TE-RS8_S192_alignment_dedup,HFTF-TE-106G_S39_alignment_dedup,HFTF-TE-111E_S58_alignment_dedup,HFTF-TE-121D_S92_alignment_dedup,HFTR-TE-CS3_S170_alignment_dedup,HFTR-TE-RG7_S189_alignment_dedup,HFTF-TE-114A_S65_alignment_dedup,HFTF-TE-124D_S113_alignment_dedup,HFTF-TE-104G_S25_alignment_dedup,HFTF-TE-124F_S115_alignment_dedup,HFTF-TE-114B_S66_alignment_dedup,HFTF-TE-130C_S140_alignment_dedup,HFTF-TE-103C_S14_alignment_dedup,HFTR-TE-CG3_S171_alignment_dedup,HFTF-TE-103F_S17_alignment_dedup,HFTF-TE-123F_S108_alignment_dedup,HFTF-TE-128F_S129_alignment_dedup,HFTF-TE-108E_S44_alignment_dedup,HFTF-TE-126G_S123_alignment_dedup,HFTF-TE-114F_S70_alignment_dedup,HFTF-TE-122G_S102_alignment_dedup,HFTF-TE-128G_S130_alignment_dedup,HFTR-TE-CT12_S206_alignment_dedup,HFTF-TE-101B_S2_alignment_dedup,HFTF-TE-106B_S34_alignment_dedup,HFTF-TE-121C_S91_alignment_dedup,HFTF-TE-108C_S42_alignment_dedup,HFTF-TE-132C_S147_alignment_dedup,HFTF-TE-105D_S29_alignment_dedup,HFTF-TE-102A_S5_alignment_dedup,HFTF-TE-129E_S135_alignment_dedup,HFTF-TE-111A_S54_alignment_dedup,HFTF-TE-106E_S37_alignment_dedup,HFTR-TE-CS10_S198_alignment_dedup,HFTF-TE-133A_S152_alignment_dedup,HFTF-TE-128D_S127_alignment_dedup,HFTF-TE-130E_S142_alignment_dedup,HFTR-TE-RG5_S181_alignment_dedup,HFTF-TE-115B_S73_alignment_dedup,HFTR-TE-RT15_S221_alignment_dedup,HFTF-TE-118A_S79_alignment_dedup,HFTR-TE-RS11_S204_alignment_dedup,HFTR-TE-RG2_S169_alignment_dedup,HFTR-TE-CG4_S175_alignment_dedup,HFTR-TE-CG14_S216_alignment_dedup,HFTF-TE-118C_S81_alignment_dedup,HFTF-TE-108F_S45_alignment_dedup,HFTF-TE-102B_S6_alignment_dedup,HFTF-TE-120F_S87_alignment_dedup,HFTF-TE-132D_S148_alignment_dedup,HFTF-TE-126D_S120_alignment_dedup,HFTF-TE-101D_S4_alignment_dedup,HFTF-TE-121A_S89_alignment_dedup,HFTF-TE-115C_S74_alignment_dedup,HFTR-TE-RS1_S164_alignment_dedup,HFTF-TE-115A_S72_alignment_dedup,HFTR-TE-RG15_S219_alignment_dedup,HFTF-TE-114G_S71_alignment_dedup,HFTR-TE-RG6_S185_alignment_dedup,HFTF-TE-108B_S41_alignment_dedup,HFTF-TE-101C_S3_alignment_dedup,HFTF-TE-104B_S20_alignment_dedup,HFTF-TE-122E_S100_alignment_dedup,HFTF-TE-103D_S15_alignment_dedup,HFTF-TE-105C_S28_alignment_dedup,HFTR-TE-CG6_S183_alignment_dedup,HFTF-TE-126F_S122_alignment_dedup,HFTF-TE-106C_S35_alignment_dedup,HFTF-TE-104D_S22_alignment_dedup,HFTR-TE-CS4_S174_alignment_dedup,HFTF-TE-126C_S119_alignment_dedup,HFTR-TE-RG3_S173_alignment_dedup,HFTR-TE-CS6_S182_alignment_dedup,HFTR-TE-CG5_S179_alignment_dedup,HFTF-TE-129B_S132_alignment_dedup,HFTF-TE-126E_S121_alignment_dedup,HFTF-TE-105F_S31_alignment_dedup,HFTF-TE-117B_S77_alignment_dedup,HFTF-TE-103A_S12_alignment_dedup,HFTF-TE-121B_S90_alignment_dedup,HFTF-TE-124C_S112_alignment_dedup,HFTR-TE-RS6_S184_alignment_dedup,HFTR-TE-RT14_S217_alignment_dedup,HFTF-TE-118B_S80_alignment_dedup,HFTF-TE-121E_S93_alignment_dedup,HFTF-TE-102F_S10_alignment_dedup,HFTF-TE-120E_S86_alignment_dedup,HFTF-TE-130G_S144_alignment_dedup,HFTF-TE-124B_S111_alignment_dedup,HFTF-TE-133B_S153_alignment_dedup,HFTF-TE-110D_S50_alignment_dedup,HFTF-TE-103E_S16_alignment_dedup,HFTF-TE-117A_S76_alignment_dedup,HFTF-TE-111G_S60_alignment_dedup,HFTF-TE-123B_S104_alignment_dedup,HFTF-TE-115D_S75_alignment_dedup,HFTF-TE-120B_S83_alignment_dedup,HFTF-TE-114E_S69_alignment_dedup,HFTF-TE-101A_S1_alignment_dedup,HFTR-TE-CS5_S178_alignment_dedup,HFTF-TE-133F_S157_alignment_dedup,HFTF-TE-132B_S146_alignment_dedup,HFTF-TE-111F_S59_alignment_dedup,HFTF-TE-126B_S118_alignment_dedup,HFTF-TE-103G_S18_alignment_dedup,HFTF-TE-133E_S156_alignment_dedup,HFTR-TE-CG1_S163_alignment_dedup,HFTR-TE-RS2_S168_alignment_dedup,HFTR-TE-CG11_S203_alignment_dedup,HFTF-TE-104E_S23_alignment_dedup,HFTF-TE-130A_S138_alignment_dedup,HFTR-TE-CG7_S187_alignment_dedup,HFTF-TE-106F_S38_alignment_dedup,HFTF-TE-135B_S160_alignment_dedup,HFTF-TE-123D_S106_alignment_dedup,HFTF-TE-129G_S137_alignment_dedup,HFTR-TE-CS8_S190_alignment_dedup,HFTR-TE-RP8_S227_alignment_dedup,HFTR-TE-RG9_S197_alignment_dedup,HFTF-TE-104A_S19_alignment_dedup,HFTF-TE-113D_S64_alignment_dedup,HFTF-TE-128B_S125_alignment_dedup,HFTF-TE-120D_S85_alignment_dedup,HFTF-TE-123G_S109_alignment_dedup,HFTR-TE-CS2_S166_alignment_dedup,HFTF-TE-102E_S9_alignment_dedup,HFTF-TE-111C_S56_alignment_dedup,HFTF-TE-110E_S51_alignment_dedup,HFTF-TE-106D_S36_alignment_dedup,HFTR-TE-CS11_S202_alignment_dedup,HFTR-TE-CS1_S162_alignment_dedup,HFTF-TE-114C_S67_alignment_dedup,HFTF-TE-123A_S103_alignment_dedup,HFTR-TE-RG8_S193_alignment_dedup,HFTF-TE-102G_S11_alignment_dedup,HFTF-TE-103B_S13_alignment_dedup,HFTF-TE-130B_S139_alignment_dedup,HFTF-TE-129C_S133_alignment_dedup,HFTR-TE-RG10_S201_alignment_dedup,HFTF-TE-128A_S124_alignment_dedup,HFTF-TE-110B_S48_alignment_dedup,HFTF-TE-129F_S136_alignment_dedup,HFTF-TE-111D_S57_alignment_dedup,HFTR-TE-CT13_S210_alignment_dedup,HFTF-TE-133D_S155_alignment_dedup,HFTR-TE-CT16_S222_alignment_dedup,HFTF-TE-120G_S88_alignment_dedup,HFTF-TE-105E_S30_alignment_dedup,HFTR-TE-CG9_S195_alignment_dedup,HFTF-TE-135C_S161_alignment_dedup,HFTF-TE-110C_S49_alignment_dedup,HFTF-TE-130F_S143_alignment_dedup,HFTF-TE-132E_S149_alignment_dedup,HFTR-TE-CG10_S199_alignment_dedup,HFTF-TE-135A_S159_alignment_dedup,HFTF-TE-126A_S117_alignment_dedup,HFTF-TE-133G_S158_alignment_dedup
MEG_6875|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,0,0,0,0,0,0,0,0,0,0,0,416.0,0,0,0,0,0,0,0,0,0,0,122.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486.0,0,0,0,0,0,0,316.0,0,636.0,0,373.0,0,0,0,0,0,0,0,0,422.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273.0,0,0,0,0,0,0,0,0,0,0,0,182.0,0,0,0,382.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265.0,0,0,0,0,0,0
MEG_7161|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,0,3089.0,3184.0,3198.0,2885.0,3231.0,3230.0,0,3157.0,0,3292.0,3265.0,3280.0,3301.0,0,3158.0,0,3079.0,3375.0,0,0,0,0,0,3305.0,0,2813.0,3389.0,0,0,0,3184.0,3105.0,3446.0,3017.0,2975.0,2765.0,3077.0,3219.0,0,3353.0,3018.0,2994.0,0,0,0,0,2773.0,3291.0,0,0,3414.0,3236.0,3362.0,0,3085.0,3300.0,3216.0,2908.0,0,3272.0,3277.0,0,0,0,3249.0,0,3369.0,0,3425.0,3385.0,3416.0,0,0,3177.0,3403.0,3329.0,3431.0,3174.0,3293.0,3154.0,0,3044.0,2963.0,3263.0,3163.0,3306.0,3212.0,3203.0,3209.0,0,3264.0,3167.0,3293.0,3260.0,2806.0,3158.0,3086.0,3249.0,3379.0,3325.0,0,3220.0,3223.0,3332.0,0,2821.0,0,3087.0,0,0,0,0,3079.0,3182.0,3120.0,2843.0,2794.0,3196.0,3261.0,3342.0,3094.0,0,2968.0,0,3184.0,0,3121.0,3295.0,3270.0,3266.0,3162.0,3222.0,0,3151.0,3189.0,3349.0,0,3207.0,0,0,0,3337.0,3207.0,3143.0,3103.0,3083.0,3373.0,3438.0,0,0,2906.0,3338.0,3122.0,2802.0,3308.0,3442.0,3238.0,3257.0,3094.0,3208.0,3417.0,2712.0,2804.0,2838.0,3210.0,3204.0,0,3222.0,2826.0,3377.0,3137.0,3036.0,3144.0,0,0,0,3382.0,3331.0,0,3369.0,3332.0,3127.0,3304.0,0,0,0,3278.0,2777.0,3275.0,2962.0,3248.0,0,3126.0,3377.0,3246.0,3312.0,0,0,3208.0,3195.0,0,3049.0,3002.0,3359.0,3299.0,0,3275.0,3410.0,3331.0,3533.0,0,3328.0,0,3235.0,3257.0,0,3387.0,3350.0,3366.0,2926.0,0,3212.0,3246.0,3268.0
MEG_6239|Drugs|betalactams|Class_A_betalactamases|SHV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1125.0,0,0,0,0,813.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,860.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7812|Metals|Iron_resistance|Iron_resistance_protein|YBTQ,0,0,512.0,0,0,359.0,0,0,136.0,0,1389.0,753.0,274.0,984.0,0,105.0,0,46.0,87.0,0,0,0,0,0,163.0,0,56.0,322.0,0,0,0,3125.0,186.0,351.0,0,42.0,259.0,39.0,0,0,2933.0,27.0,330.0,0,0,0,0,108.0,131.0,0,0,65.0,452.0,35.0,0,0,127.0,0,348.0,0,35.0,29.0,0,0,0,0,0,1157.0,0,441.0,0,0,0,0,2952.0,913.0,2542.0,67.0,2678.0,597.0,1778.0,0,839.0,25.0,111.0,308.0,486.0,3326.0,461.0,319.0,0,0,522.0,0,793.0,780.0,85.0,360.0,164.0,150.0,345.0,0,38.0,200.0,869.0,0,0,0,172.0,0,0,0,0,1687.0,296.0,0,0,229.0,842.0,0,2228.0,232.0,0,0,0,3305.0,0,518.0,0,0,46.0,61.0,33.0,0,45.0,1205.0,98.0,0,1099.0,0,0,0,21.0,646.0,0,818.0,0,0,349.0,0,0,900.0,0,0,0,600.0,354.0,0,188.0,440.0,231.0,104.0,56.0,0,0,3075.0,160.0,0,0,55.0,0,595.0,158.0,0,0,0,0,37.0,2825.0,0,143.0,1414.0,567.0,467.0,0,88.0,0,0,0,0,27.0,450.0,0,0,253.0,212.0,1174.0,0,0,3056.0,155.0,0,47.0,91.0,727.0,28.0,0,0,656.0,33.0,0,0,0,0,624.0,265.0,0,604.0,365.0,1371.0,0,0,174.0,159.0,0
MEG_5833|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,0,0,0,0,0,0,0,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,27.0,0,0,0,0,0,0,10.0,0,0,0,0,0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7131|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,434.0,0,0,1288.0,1031.0,0,0,1768.0,0,1892.0,0,0,1160.0,0,1729.0,494.0,1724.0,338.0,0,2387.0,0,2006.0,1162.0,2030.0,1507.0,1899.0,0,0,1976.0,1091.0,2008.0,1226.0,0,0,468.0,790.0,369.0,797.0,0,1814.0,80.0,1239.0,319.0,1142.0,1937.0,0,1875.0,0,713.0,0,1929.0,924.0,434.0,0,0,33.0,0,0,420.0,1891.0,0,277.0,2043.0,912.0,1726.0,0,1766.0,0,920.0,0,0,0,0,1659.0,1305.0,0,147.0,0,1326.0,0,0,411.0,0,0,204.0,0,77.0,1331.0,0,293.0,1818.0,1101.0,0,0,0,478.0,465.0,0,1462.0,1039.0,478.0,1918.0,0,0,0,1776.0,0,2055.0,1228.0,1935.0,1797.0,140.0,1979.0,1196.0,0,0,0,399.0,97.0,1393.0,0,0,2018.0,0,1878.0,1204.0,1994.0,0,1120.0,0,0,0,718.0,972.0,74.0,568.0,0,0,93.0,1898.0,1591.0,0,1417.0,0,652.0,0,0,0,0,2061.0,2109.0,1090.0,0,0,134.0,0,0,0,0,0,0,880.0,46.0,0,221.0,1337.0,1272.0,1074.0,0,606.0,0,0,0,0,0,1863.0,1812.0,0,0,1841.0,496.0,0,47.0,1498.0,1992.0,0,1837.0,0,926.0,0,746.0,0,0,0,622.0,0,0,1979.0,971.0,1325.0,0,0,0,0,0,1114.0,0,371.0,0,1375.0,956.0,1361.0,0,0,286.0,1132.0,1838.0,0,0,0,476.0,1801.0,0,113.0,0
MEG_4302|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OPRN,0,0,0,0,0,371.0,0,0,0,0,0,668.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409.0,0,0,0,0,0,0,0,0,692.0,0,0,0,0,0,0,0,0,0,0,0,0,0,348.0,0,0,0,0,240.0,368.0,0,0,0,0,0,0,0,0,0,0,0,0,301.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0,0,0,0,0,17.0,0,0,0,0,0,0,0,0,0,268.0,0,0,0,135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,0,0,0,0,42.0,0,0
MEG_6395|Drugs|betalactams|Class_A_betalactamases|SHV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,754.0,0,0,0,0,434.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2058|Metals|Copper_resistance|Copper_resistance_protein|COPG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,833.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413.0,0,0,0,0,387.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_867|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3071|Drugs|Fusidic_acid|Fusidic_acid-resistant_mutation|FUSE|RequiresSNPConfirmation,0,0,0,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0,0,0,0,25.0,0,0,0,5.0,0,0,0,0,0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.0,0,0,0,0,0,0,0,0,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,9.0,0,0,0,0,0,0,0,0,0,0,39.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.0,0,0,0,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6366|Drugs|betalactams|Class_A_betalactamases|SHV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.0,0,0,0,0,82.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3977|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,699.0,3656.0,4619.0,3691.0,4727.0,3216.0,2032.0,3454.0,5047.0,1675.0,4783.0,4269.0,3311.0,5282.0,823.0,4527.0,1067.0,2034.0,3172.0,4937.0,0,3581.0,1370.0,3316.0,4357.0,4081.0,2953.0,3113.0,4236.0,3445.0,4678.0,5485.0,2706.0,3406.0,2207.0,1868.0,3281.0,5035.0,2894.0,1796.0,5375.0,5214.0,4649.0,3588.0,3830.0,0,3529.0,2340.0,2112.0,5325.0,1456.0,3419.0,3282.0,1794.0,261.0,2058.0,2200.0,1680.0,3634.0,3468.0,1688.0,1978.0,2620.0,0,3590.0,3020.0,3494.0,4420.0,3530.0,3129.0,1233.0,2241.0,0,1000.0,5405.0,4162.0,5284.0,1971.0,5514.0,5515.0,4903.0,0,4137.0,2000.0,2298.0,3186.0,5015.0,5605.0,3412.0,3080.0,3928.0,2233.0,3418.0,4034.0,4278.0,4503.0,1983.0,4349.0,3163.0,2189.0,3064.0,1072.0,3749.0,2774.0,4266.0,1580.0,2388.0,5098.0,5189.0,3783.0,4496.0,0,3351.0,5501.0,3031.0,4225.0,3795.0,5499.0,4164.0,1466.0,4868.0,3766.0,1160.0,1643.0,2622.0,5525.0,3092.0,3654.0,1186.0,1671.0,2183.0,1952.0,1833.0,127.0,3375.0,4492.0,2102.0,308.0,5012.0,1725.0,3465.0,0,4703.0,3724.0,2486.0,4246.0,1758.0,1060.0,3008.0,3381.0,4577.0,5263.0,1068.0,3234.0,5114.0,4320.0,3426.0,4007.0,3092.0,3530.0,2652.0,1955.0,2487.0,1501.0,3171.0,5596.0,3369.0,3546.0,3008.0,2573.0,1690.0,4443.0,3186.0,3672.0,1194.0,589.0,961.0,1793.0,5301.0,1918.0,2230.0,4754.0,3803.0,2763.0,1015.0,5504.0,1672.0,1527.0,2221.0,1830.0,2275.0,3575.0,3565.0,4144.0,3588.0,3365.0,4359.0,3560.0,3577.0,5433.0,2889.0,794.0,3722.0,2001.0,4908.0,4963.0,413.0,1995.0,4382.0,2394.0,924.0,220.0,4564.0,0,3763.0,3052.0,625.0,3886.0,4104.0,4539.0,2545.0,608.0,2380.0,3073.0,3400.0
MEG_3183|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1051.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
